index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability,label
5880,0.813327201,1,0.662677645,0,0.502793096,0,0.885714286,0,0.612503545,0
5885,0.861467743,0,0.997834393,0,0.728303986,0,0.72202381,1,0.998908583,0
5888,0.588021305,0,0.715679306,0,0.566116341,0,0.971428571,1,0.677635232,0
5889,0.847684374,1,0.57010015,1,0.553265186,0,0.875,1,0.610760121,1
5892,0.706766971,1,0.972275064,1,0.600269885,0,0.63452381,0,0.983652797,1
5894,0.929701113,0,0.577108626,0,0.563415357,0,0.862514602,0,0.602692565,0
5895,0.816619195,1,0.579983942,0,0.546935754,0,0.571428571,0,0.592803029,0
5897,0.934189844,0,0.549122265,1,0.576443298,0,0.966415117,0,0.526305375,1
5900,0.806234785,1,0.892203688,0,0.584622149,0,0.595238095,1,0.893279856,0
5901,0.791388433,1,0.818122834,0,0.70072244,1,0.685714286,0,0.663788393,0
5902,0.559072827,1,0.762814085,0,0.517166705,0,0.566666667,0,0.744041712,0
5906,0.756387842,0,0.773415848,1,0.648381734,0,0.9121725,0,0.7591352,1
5908,0.84831466,1,0.914729388,1,0.536804547,0,0.603095238,0,0.928075877,1
5910,0.957035166,1,0.661138976,0,0.61501656,0,0.608333333,0,0.622833172,0
5916,0.884038106,1,0.532253941,1,0.627168367,1,0.578571429,1,0.59403226,1
5917,0.794003516,1,0.664657477,0,0.618637965,0,0.792857143,0,0.73196905,0
5919,0.777786743,0,0.551961501,1,0.709332263,0,0.942910712,0,0.567933484,0
5920,0.891884987,1,0.999973906,1,0.993816577,1,0.942857143,0,1,1
5925,0.750928188,0,0.73948133,1,0.504342256,1,0.690870054,0,0.717114006,1
5931,0.847541472,1,0.816260216,0,0.524443377,1,0.653571429,1,0.820771953,0
5934,0.72592817,0,0.994410148,1,0.545953051,0,0.933333333,0,0.999986601,1
5937,0.847140062,1,0.901539119,0,0.735587271,0,0.736904762,0,0.93014577,0
5942,0.846048846,1,0.758825236,0,0.6596147,0,0.528571429,1,0.791977182,0
5945,0.880310992,0,0.952739199,0,0.610646624,0,0.843452381,1,0.966492887,0
5947,0.509845249,1,0.826497338,0,0.692686691,0,0.726190476,0,0.867814733,0
5949,0.815428977,1,0.621688989,0,0.52607582,0,0.675595238,0,0.672034423,0
5957,0.923873471,0,0.657437697,1,0.504627516,1,0.798147835,0,0.663100989,1
5959,0.816513454,1,0.997160699,1,0.91543711,1,0.901190476,0,0.999997985,1
5960,0.777065631,0,0.603329758,1,0.526339232,0,0.617142857,1,0.54626557,1
5962,0.827355753,1,0.733511716,0,0.615417377,0,0.828571429,1,0.65566433,0
5963,0.806234785,1,0.781847706,1,0.521636707,1,0.719047619,0,0.719778003,1
5966,0.986213005,0,0.846493598,0,0.505103749,0,0.995468622,0,0.864957457,0
5968,0.845346063,1,0.6460385,0,0.679465953,0,0.542857143,0,0.72570409,0
5969,0.845902143,1,0.884928563,0,0.534135865,1,0.817857143,1,0.891207192,0
5971,0.584675643,0,0.961550108,0,0.631850275,0,0.60952381,1,0.977212267,0
5972,0.938405657,0,0.746753892,1,0.549889378,0,0.867019476,0,0.782343161,1
5980,0.514538884,1,0.8096804,0,0.738928133,0,0.853571429,0,0.858278043,0
5981,0.781064994,0,0.996133428,0,0.694435036,0,0.676666667,1,0.998108169,0
5984,0.881594825,0,0.990208089,0,0.652967211,0,0.770374683,1,0.995090099,0
5989,0.781958966,0,0.548797416,0,0.625918609,0,0.879822491,0,0.566813103,0
5994,0.808250742,1,0.866593884,1,0.873192848,1,0.579761905,0,0.935096183,1
5997,0.571066113,1,0.886203357,0,0.720083944,0,0.839253098,0,0.90068502,0
5999,0.709826037,1,0.676767459,0,0.59149087,1,0.860714286,1,0.661181396,0
6000,0.859783729,0,0.839304013,0,0.598127092,0,0.735046615,0,0.88700751,0
6003,0.95904653,0,0.546895012,0,0.605206266,0,0.980075264,0,0.523552662,0
6009,0.860773155,0,0.997968211,0,0.664218837,0,0.605357143,1,0.999045639,0
6010,0.866653139,1,0.547866304,1,0.540957436,1,0.669642857,0,0.610763715,1
6011,0.775289442,1,0.624066754,1,0.631805924,0,0.788690476,0,0.567436962,1
6013,0.805992196,0,0.968056072,1,0.717467036,1,0.861904762,1,0.970256151,1
6019,0.766818963,1,0.951401908,1,0.503383128,1,0.672619048,1,0.966042087,1
6021,0.88690879,1,0.999842034,1,0.98540908,1,0.957142857,0,0.999999998,1
6023,0.763952421,0,0.852267863,0,0.552186361,0,0.636666667,0,0.849754485,0
6025,0.852107063,1,0.664898196,0,0.582682178,0,0.764285714,1,0.695646371,0
6030,0.624325768,1,0.51030972,0,0.649326468,0,0.951190476,1,0.521847956,1
6034,0.836673738,0,0.74855816,0,0.6861044,0,0.560506671,1,0.752274203,0
6040,0.876258928,0,0.667761861,0,0.550193071,0,0.581421411,0,0.67118695,0
6044,0.913432825,1,0.862060409,1,0.621859096,0,0.948809524,1,0.890425646,1
6046,0.726945162,1,0.813409371,0,0.62497368,0,0.760714286,0,0.83823257,0
6048,0.934197923,0,0.67147148,1,0.536144086,0,0.798370707,0,0.669324284,1
6051,0.596334756,0,0.653253423,1,0.545406491,1,0.944642857,1,0.673816528,1
6058,0.923080888,0,0.789687793,1,0.509124834,1,0.560284279,0,0.762385495,1
6062,0.793986174,0,0.518640364,1,0.533399913,0,0.571291866,0,0.603031953,1
6065,0.8223078,1,0.965637899,1,0.865686812,1,0.580952381,0,0.98410083,1
6068,0.881594825,0,0.736340349,0,0.56808218,0,0.627813741,0,0.749682566,0
6070,0.69463719,1,0.634114639,0,0.614143872,0,0.705952381,0,0.643789793,0
6073,0.798109568,1,0.946780554,0,0.822983017,0,0.560714286,1,0.955055078,0
6085,0.891256208,1,0.77988778,1,0.905397354,1,0.778571429,0,0.936136765,1
6086,0.833602395,1,0.973562005,1,0.543672145,1,0.866666667,1,0.982148782,1
6087,0.834386942,1,0.719594649,0,0.548322701,0,0.892857143,1,0.714986323,0
6089,0.772633568,1,0.904200599,1,0.506440846,1,0.667857143,0,0.855167446,1
6091,0.846351438,1,0.845652888,0,0.521676843,0,0.830952381,1,0.881387137,0
6093,0.981262714,0,0.894873167,0,0.519293567,1,0.976442974,0,0.917750927,0
6094,0.845426279,1,0.900779575,0,0.619588652,0,0.946428571,1,0.926157786,0
6095,0.711016255,1,0.748625242,0,0.589335529,0,0.792857143,1,0.783551562,0
6097,0.796700091,1,0.531117181,0,0.699589861,1,0.650595238,0,0.627774973,1
6102,0.941895827,0,0.520992734,0,0.525391375,1,0.50571938,0,0.508425103,0
6111,0.764478737,0,0.583897721,0,0.686691313,1,0.809296992,1,0.518505049,0
6112,0.800922811,0,0.531717871,0,0.625240624,0,0.928190355,0,0.543282846,1
6115,0.857976643,1,0.661056458,1,0.661512886,0,0.907142857,1,0.694021778,1
6121,0.573791694,0,0.512363806,1,0.583079263,0,0.988095238,1,0.563085024,1
6124,0.877177705,0,0.871057082,0,0.616083479,0,0.73203642,1,0.906245432,0
6130,0.573791694,0,0.906684588,0,0.641664587,0,0.785714286,1,0.918356993,0
6133,0.573791694,0,0.614444862,0,0.630845089,0,0.794047619,1,0.583281824,0
6137,0.716703351,1,0.980360297,0,0.614171152,0,0.508333333,1,0.990613189,0
6138,0.892136345,1,0.535622064,0,0.502657168,1,0.992857143,1,0.525244455,1
6144,0.734594582,1,0.84784013,0,0.637244365,0,0.863095238,1,0.852744396,0
6145,0.866345568,1,0.999749152,1,0.959006614,1,0.907142857,0,0.999999994,1
6147,0.777950413,0,0.990144872,0,0.629676514,0,0.898809524,1,0.994210932,0
6148,0.782247448,1,0.828559757,0,0.510737928,0,0.942857143,1,0.87856943,0
6152,0.823197857,1,0.786179057,1,0.602169375,0,0.714285714,0,0.7585288,1
6156,0.844027153,1,0.918998499,0,0.576454882,0,0.914880952,0,0.906045831,0
6159,0.614530146,0,0.797224381,0,0.585676735,0,0.897619048,1,0.805374807,0
6162,0.929479333,0,0.523159019,0,0.588846198,0,0.877515616,0,0.506554917,0
6164,0.846048846,1,0.698452982,0,0.504357105,0,0.860714286,1,0.679834261,0
6166,0.87033882,1,0.995888091,1,0.928815216,1,0.516666667,1,0.999993732,1
6168,0.545238694,0,0.566683057,0,0.614854648,0,0.932142857,1,0.608367663,0
6170,0.765225086,0,0.863778439,0,0.570677561,0,0.81797619,1,0.855021694,0
6173,0.959834161,0,0.649632028,1,0.583674244,0,0.91262743,0,0.678914845,1
6174,0.833032358,1,0.517486089,0,0.646130028,0,1,1,0.514633267,1
6178,0.769568678,0,0.960962566,0,0.542515243,0,0.614880952,1,0.973032611,0
6182,0.616373643,1,0.795882154,0,0.601364259,0,0.519047619,0,0.812514105,0
6183,0.907382548,0,0.696919493,0,0.599699444,1,0.704276116,1,0.690925841,0
6186,0.574740141,0,0.579034286,1,0.64665478,0,0.861309524,1,0.592752495,1
6188,0.573791694,0,0.819604895,0,0.685819577,0,0.503571429,1,0.828758952,0
6190,0.852584139,0,0.862911507,0,0.594274252,0,0.671442281,1,0.902474393,0
6192,0.752951476,0,0.500042412,1,0.545845854,0,0.667857143,1,0.519964154,1
6197,0.693290713,0,0.998796413,0,0.943960563,0,0.945,1,0.999554241,0
6201,0.77857581,1,0.704520214,0,0.711871789,0,0.773809524,0,0.834563365,0
6203,0.777271717,1,0.802780068,0,0.675272147,1,0.672619048,0,0.6991001,0
6205,0.654076951,1,0.997001021,1,0.586112569,1,0.666666667,0,0.999996087,1
6209,0.797316799,1,0.658774635,1,0.535892227,0,0.51547619,1,0.699845871,1
6213,0.777423771,1,0.749343717,0,0.545796901,1,0.554761905,0,0.757723033,0
6216,0.926142324,0,0.635332765,1,0.564815194,1,0.693055346,0,0.660450401,1
6220,0.943986382,1,0.691492151,0,0.526586097,0,0.566666667,0,0.66856778,0
6224,0.523977898,1,0.967020139,1,0.514601515,0,0.716666667,0,0.980053141,1
6227,0.856832697,1,0.730224136,0,0.50750077,0,0.754761905,1,0.752866899,0
6230,0.859079448,1,0.875459359,0,0.579912256,0,0.816666667,1,0.896115528,0
6231,0.795596041,0,0.848057601,0,0.611965054,0,0.660914286,1,0.894404232,0
6232,0.567877322,0,0.772434149,0,0.733446512,0,0.797619048,1,0.7665205,0
6233,0.597694361,0,0.875741809,0,0.756169922,0,0.567857143,0,0.877208838,0
6235,0.644094652,1,0.755308099,0,0.506927935,1,0.525,0,0.765096055,0
6236,0.718845774,1,0.755926007,0,0.601767877,0,0.735714286,1,0.781257747,0
6238,0.763265907,1,0.52092912,1,0.57102504,0,0.957142857,1,0.576479183,1
6239,0.833573623,0,0.509669271,0,0.769356245,0,0.741818023,0,0.578932276,0
6240,0.789273491,1,0.866586145,0,0.659758697,0,0.710714286,0,0.893299641,0
6244,0.583038717,0,0.953429279,0,0.541822339,0,0.829761905,0,0.952267933,0
6253,0.622089123,0,0.589482028,1,0.609870082,0,0.971428571,1,0.639388847,1
6255,0.810811008,1,0.998648528,1,0.963890756,1,0.986904762,0,0.999999717,1
6258,0.892136345,1,0.917713186,0,0.594658472,0,0.989285714,1,0.938642639,0
6264,0.891812203,1,0.979581054,1,0.523227136,1,0.544642857,1,0.989750065,1
6269,0.775598435,0,0.718166043,0,0.540563816,0,0.923809524,1,0.685610367,0
6272,0.844031807,1,0.575842843,0,0.61387795,1,0.975,1,0.554586988,0
6274,0.557303038,0,0.930628414,0,0.522485099,1,0.598809524,1,0.930848478,0
6282,0.957655268,0,0.655054003,0,0.571305898,0,0.919912926,0,0.611551033,0
6283,0.909157071,0,0.6383414,0,0.506866276,1,0.883817023,0,0.665829888,0
6285,0.8215466,0,0.797847172,1,0.560822936,0,0.769214528,0,0.799733934,1
6287,0.789349183,1,0.729999911,1,0.876739269,1,0.657142857,0,0.871152365,1
6288,0.531218879,0,0.724787636,0,0.681142892,0,0.589285714,1,0.715478023,0
6291,0.734594582,1,0.581515096,0,0.589160318,1,0.985714286,1,0.505849544,0
6293,0.852567869,0,0.706530667,1,0.673593968,0,0.947199492,0,0.655347497,1
6295,0.811259077,1,0.95100855,1,0.837765664,1,0.577380952,0,0.974515054,1
6298,0.712411451,0,0.559227102,0,0.500781973,0,0.603571429,1,0.607409974,0
6299,0.811796421,1,0.912927789,0,0.537851919,0,0.925,1,0.924898742,0
6301,0.806234785,1,0.849449178,0,0.667166236,0,0.711904762,0,0.915188232,0
6302,0.626365935,1,0.718250767,1,0.519772109,1,0.795238095,0,0.77457415,1
6306,0.75987862,0,0.992554628,0,0.679891042,0,0.801887755,1,0.995870883,0
6310,0.819638889,0,0.807861234,0,0.74794733,0,0.632282913,1,0.803329991,0
6315,0.77857581,1,0.823774352,1,0.581674947,0,0.914285714,0,0.720841653,1
6316,0.874832011,0,0.787807402,0,0.653362502,0,0.57017862,0,0.811317152,0
6320,0.856545964,1,0.971860194,0,0.631139781,0,1,0,0.974996054,0
6321,0.808040109,1,0.999224284,1,0.969924489,1,0.957142857,0,0.999999905,1
6322,0.780964699,0,0.994588238,0,0.828235362,0,0.534761905,0,0.996782895,0
6324,0.864618656,1,0.959220531,0,0.654950595,0,1,0,0.957293424,0
6330,0.577475332,0,0.579528404,0,0.560345828,0,0.548809524,1,0.507907867,0
6331,0.881202888,0,0.647850873,1,0.51391203,0,0.729495738,0,0.652551839,1
6332,0.739131645,0,0.786141761,1,0.520059002,0,0.981904762,0,0.843181876,1
6333,0.795262379,1,0.564203149,0,0.554333807,0,0.786309524,1,0.560417641,0
6334,0.935594041,0,0.906153918,0,0.50711728,0,0.976829811,0,0.929751237,0
6338,0.880614484,0,0.875723957,0,0.61987286,0,0.752797067,0,0.902545793,0
6339,0.789044716,0,0.987073057,0,0.61121308,0,0.889285714,1,0.99176548,0
6344,0.795065095,1,0.955785644,1,0.897118018,1,0.625,1,0.978298363,1
6346,0.833618638,1,0.590303798,0,0.681257389,0,0.879761905,1,0.551970888,0
6347,0.925639366,0,0.870708531,0,0.539685688,0,0.655954311,1,0.873123281,0
6350,0.743561464,1,0.816933972,0,0.724038285,0,0.764285714,0,0.866106778,0
6351,0.847097224,1,0.768526843,0,0.719313281,1,0.728571429,1,0.721902402,0
6354,0.598526914,0,0.760883312,1,0.511034833,1,0.890357143,0,0.811455016,1
6356,0.816960912,0,0.59326159,1,0.520168306,0,0.96432882,0,0.601929136,1
6357,0.618460734,1,0.667904251,0,0.525678746,0,0.925,1,0.655219415,0
6358,0.846394441,1,0.743651938,0,0.538086408,1,0.869047619,1,0.790429158,0
6363,0.609280313,0,0.500525614,0,0.500335792,0,0.610714286,1,0.602024542,1
6368,0.584675643,0,0.943733945,0,0.63889743,0,0.561190476,1,0.96946282,0
6371,0.824706613,1,0.504289287,0,0.558419418,0,0.810714286,0,0.505958978,1
6372,0.852390293,1,0.92550153,0,0.634367482,0,0.521428571,0,0.933513553,0
6375,0.913804345,0,0.529881572,1,0.5299655,0,0.737630945,0,0.529098381,1
6380,0.826819273,1,0.944516172,0,0.556166451,0,0.867857143,1,0.965476768,0
6387,0.845902143,1,0.83235942,0,0.568820068,0,0.788095238,1,0.856961962,0
6391,0.886992939,0,0.603121808,0,0.584175805,0,0.705741241,1,0.640546251,0
6392,0.883986546,1,0.999944084,1,0.992157795,1,0.947619048,0,1,1
6395,0.891889746,1,0.860320919,1,0.919977183,1,0.707142857,0,0.967940734,1
6396,0.943611414,0,0.644428591,1,0.504549896,0,0.876093035,0,0.687766265,1
6399,0.982990224,0,0.935162463,0,0.574631896,1,0.913555951,0,0.944702825,0
6400,0.844694262,1,0.595746308,0,0.574698073,0,0.578571429,0,0.642525225,0
6402,0.721674711,1,0.87900045,0,0.671126673,0,0.529663908,0,0.890932668,0
6403,0.846246237,1,0.813500726,0,0.514760366,0,0.84047619,1,0.827056482,0
6405,0.554737373,1,0.776937383,0,0.587846026,1,0.896428571,1,0.752858927,0
6406,0.778296601,1,0.672874351,0,0.645599167,0,0.791071429,1,0.662673159,0
6411,0.716150677,1,0.695307513,0,0.654839457,0,0.917857143,0,0.769279418,0
6412,0.667020201,1,0.89516116,1,0.561679355,1,0.560714286,0,0.917825864,1
6413,0.677957729,1,0.861505512,0,0.606172198,0,0.599404762,0,0.880762599,0
6414,0.62218651,1,0.742003563,1,0.50556192,0,0.595833333,0,0.805246565,1
6416,0.783341782,0,0.572978033,0,0.507173617,1,0.700170068,1,0.542940004,0
6417,0.882901437,0,0.683086107,1,0.559026636,1,0.702548275,1,0.705725149,1
6418,0.825244247,1,0.831040094,0,0.681853272,0,0.685714286,1,0.867403464,0
6426,0.829185915,1,0.619506333,0,0.616101566,0,0.526190476,0,0.668320394,0
6429,0.881978869,0,0.929622288,0,0.58872712,0,0.791829004,1,0.945104571,0
6431,0.78369423,1,0.51251484,0,0.570246254,0,0.818452381,0,0.520494656,1
6435,0.897781529,0,0.976372066,0,0.838090082,0,0.63003185,0,0.988055943,0
6436,0.598905253,0,0.578198579,1,0.577023504,1,0.803571429,1,0.636175174,1
6440,0.589004798,0,0.64492606,0,0.606452314,0,0.958333333,1,0.598450247,0
6441,0.816619195,1,0.818422534,0,0.585016459,1,0.894387755,1,0.766748486,0
6445,0.793225738,1,0.941086207,0,0.676597496,0,0.846428571,0,0.953653487,0
6446,0.816619195,1,0.786328469,0,0.519045848,1,0.707142857,0,0.823323057,0
6447,0.53846366,0,0.512484412,1,0.544767547,0,0.923059006,0,0.563297926,0
6449,0.695644464,1,0.837575806,0,0.726156949,0,0.504761905,0,0.84648062,0
6451,0.845575715,1,0.722448851,0,0.740623303,1,0.704285714,1,0.744267765,0
6452,0.862309221,1,0.903684242,0,0.704535673,0,1,0,0.891868298,0
6457,0.789654175,0,0.699404699,1,0.50548067,1,0.891743181,0,0.710391491,1
6459,0.600874122,1,0.557171391,0,0.638185829,0,0.725036724,1,0.546640677,0
6463,0.881639257,0,0.880422534,0,0.544258226,0,0.850242383,0,0.890666835,0
6465,0.7684952,1,0.597557525,0,0.505037603,0,0.682142857,1,0.606221506,0
6468,0.785067812,0,0.734226409,0,0.55580969,0,0.692857143,1,0.738649516,0
6469,0.843140129,0,0.871993499,0,0.632059711,0,0.653065461,0,0.886131512,0
6471,0.783949503,1,0.591818065,0,0.553501976,0,0.596904762,1,0.577298593,0
6477,0.908261764,1,0.659027886,0,0.676522171,0,0.778571429,1,0.669446126,0
6487,0.767106028,0,0.752881649,1,0.516260808,0,0.909889272,0,0.717071442,1
6490,0.856159961,1,0.713935885,1,0.545364154,0,0.646428571,1,0.747491329,1
6491,0.754364781,1,0.619091457,0,0.650182073,0,0.635238095,1,0.629057899,0
6498,0.966790582,0,0.977938673,0,0.56620263,0,0.55,1,0.982472611,0
6500,0.964675701,0,0.743662534,1,0.574062181,0,0.92977329,0,0.736040589,1
6502,0.916611419,0,0.566392794,1,0.510674101,0,0.898753106,0,0.613490022,1
6504,0.890230775,1,0.988142528,0,0.671476486,0,0.982142857,1,0.99257021,0
6508,0.845109552,1,0.672917393,0,0.621115504,1,0.923809524,1,0.60531897,0
6509,0.843820911,1,0.533445322,1,0.671055264,0,0.694047619,1,0.509172816,0
6510,0.920441886,0,0.982948521,0,0.641084018,0,0.808865692,1,0.989020127,0
6512,0.781580367,1,0.606626017,0,0.584806636,1,0.780952381,0,0.517179696,0
6515,0.78514572,1,0.852321027,1,0.87668889,1,0.853571429,0,0.928950339,1
6517,0.890230775,1,0.542363555,0,0.574785186,0,0.832142857,1,0.613126614,1
6518,0.843345047,1,0.713691886,0,0.552328484,0,0.992857143,1,0.712166985,0
6520,0.800038448,0,0.943574459,0,0.530172536,0,0.980952381,1,0.955902735,0
6526,0.709826037,1,0.989050068,1,0.54507946,0,0.635119048,0,0.994566109,1
6527,0.792473251,1,0.589862692,0,0.591530528,1,0.938095238,1,0.567156779,0
6536,0.832388401,0,0.679092902,1,0.537690397,0,0.952270551,0,0.628784816,1
6539,0.778058304,0,0.90240035,1,0.618223248,0,0.535524836,0,0.903380205,1
6541,0.953174951,0,0.955220135,0,0.55823472,0,0.597619048,1,0.958833671,0
6544,0.811600718,1,0.88686739,0,0.532393281,0,0.731547619,1,0.904369522,0
6545,0.772621942,0,0.872189263,1,0.63142807,0,0.564614085,1,0.893620557,1
6550,0.849330488,1,0.764065774,0,0.569901661,0,0.83452381,1,0.789772356,0
6551,0.720167565,0,0.693434637,0,0.549546953,0,0.692857143,1,0.743750175,0
6553,0.740147619,1,0.865580309,0,0.638306867,0,0.560714286,0,0.899122825,0
6557,0.890230775,1,0.690564645,1,0.604406842,0,0.733571429,1,0.812176308,1
6561,0.864618656,1,0.951371734,0,0.650331272,0,1,0,0.952021447,0
6564,0.848119924,1,0.852107243,0,0.562810995,0,0.894047619,1,0.874205117,0
6566,0.816129366,0,0.980279067,0,0.564269812,0,0.59766691,0,0.98629173,0
6567,0.759371733,1,0.849897539,0,0.520803196,1,0.644642857,0,0.85840651,0
6568,0.794003516,1,0.662152832,0,0.641259625,0,0.646428571,0,0.698613829,0
6570,0.789349183,1,0.991951043,0,0.823012445,0,0.589047619,0,0.994661402,0
6575,0.788388853,0,0.994111655,0,0.645502791,0,0.807142857,1,0.996940497,0
6579,0.855240007,1,0.833550865,0,0.615985616,0,0.985714286,1,0.841204574,0
6582,0.716703351,1,0.780037861,0,0.679168148,0,0.675,1,0.767737024,0
6586,0.807932654,1,0.604381982,1,0.50082856,0,0.502380952,1,0.623390285,1
6590,0.879651452,0,0.981452117,0,0.66643016,0,0.813438397,1,0.990498782,0
6597,0.84083467,1,0.821517757,0,0.561095978,0,0.660714286,1,0.86278434,0
6599,0.842208724,1,0.878875811,0,0.581576812,0,0.785714286,1,0.853621455,0
6600,0.610235756,0,0.843486508,0,0.649381562,0,0.8125,1,0.857859844,0
6605,0.718603489,1,0.666425395,1,0.509854482,1,0.742857143,1,0.743136064,1
6606,0.791251325,1,0.824107159,0,0.55590576,0,0.925,1,0.878101048,0
6607,0.704325011,1,0.786403756,0,0.531051767,1,0.764285714,1,0.785507204,0
6609,0.937504025,0,0.716767896,1,0.542378257,1,0.715,1,0.708318317,1
6615,0.834240239,1,0.626740784,0,0.507463131,0,0.860714286,1,0.644985314,0
6619,0.92319751,0,0.726754629,0,0.614352164,0,0.935328236,0,0.714472098,0
6621,0.914534978,0,0.768095269,0,0.530520442,1,0.823812581,0,0.80263101,0
6624,0.890587108,1,0.990553098,1,0.92330321,1,0.564285714,0,0.996408987,1
6625,0.890169996,1,0.999675355,1,0.99024229,1,0.821428571,0,0.999999989,1
6629,0.502241308,0,0.670669644,0,0.681210867,0,0.528571429,1,0.699226114,0
6634,0.688403988,1,0.581686797,1,0.509142283,0,0.566666667,0,0.637355249,1
6635,0.873036827,0,0.831733694,0,0.550537538,0,0.623610777,0,0.855157085,0
6639,0.727307797,0,0.510213357,0,0.573946768,1,0.904761905,1,0.556956372,1
6645,0.534490958,0,0.991051891,0,0.638526149,0,0.735714286,1,0.994810319,0
6646,0.847804131,1,0.806661046,0,0.547226494,0,0.897619048,1,0.820423781,0
6650,0.847950834,1,0.53285499,1,0.516810523,1,0.917857143,1,0.534856908,1
6653,0.796635484,1,0.619019794,0,0.538828982,0,0.727619048,0,0.575286293,0
6657,0.885827752,1,0.986510004,1,0.896550313,1,0.716666667,0,0.994900854,1
6658,0.888399979,1,0.989244913,1,0.930770135,1,0.670833333,0,0.996373843,1
6661,0.922973596,1,0.545130338,0,0.574076552,0,0.646428571,1,0.518517623,0
6662,0.737323329,0,0.588567798,0,0.589191148,0,0.916047741,0,0.667969912,0
6666,0.648378942,1,0.616899502,0,0.637418726,0,0.554761905,1,0.618880774,0
6667,0.908688825,0,0.503855232,0,0.586940167,0,0.933835645,0,0.516944567,0
6668,0.576101831,0,0.841332437,0,0.502311171,1,0.603571429,0,0.884507302,0
6675,0.961708748,0,0.591194327,0,0.558788974,0,0.865418717,0,0.624542538,0
6683,0.817895165,0,0.672338485,0,0.533363336,0,0.939530917,0,0.753605831,0
6686,0.955587637,0,0.668474217,1,0.501206161,1,0.854465324,0,0.661586031,1
6691,0.585366804,0,0.859995762,0,0.566929875,1,0.583333333,1,0.845642653,0
6692,0.730203609,0,0.646011647,1,0.605504813,0,0.991071429,0,0.706621114,1
6694,0.663636657,0,0.599496284,1,0.547010088,0,0.743452381,1,0.614985913,1
6695,0.74862324,0,0.7745528,1,0.746515867,0,0.913708845,0,0.697777234,1
6696,0.88940376,1,0.999939555,1,0.973911445,1,0.847619048,0,1,1
6697,0.786934177,1,0.521127499,1,0.819733306,1,0.5375,0,0.742530193,1
6707,0.588894932,0,0.690782627,1,0.542083038,0,0.853571429,1,0.6598168,1
6708,0.891889746,1,0.998416396,1,0.951977165,1,0.622619048,0,0.999999822,1
6709,0.963671513,1,0.534449324,0,0.50820603,0,0.812619048,1,0.60580695,0
6716,0.810615385,1,0.780615416,1,0.665152563,1,0.56297619,0,0.853316181,1
6718,0.816678326,1,0.986468246,1,0.676067475,1,0.697142857,1,0.992233285,1
6720,0.788151046,1,0.978930336,1,0.794154066,1,0.508928571,1,0.988571605,1
6723,0.742003138,1,0.766796601,0,0.564619735,0,0.935714286,1,0.787854898,0
6725,0.769165877,1,0.586370614,0,0.675262245,1,0.782142857,1,0.5,1
6728,0.890230775,1,0.651939883,0,0.530401384,0,0.964285714,1,0.633379779,0
6729,0.770799321,0,0.65639315,1,0.627841176,0,0.702778105,0,0.583804861,1
6739,0.813003207,1,0.845045763,0,0.564164352,0,0.853571429,0,0.829081072,0
6740,0.875945327,1,0.559606405,1,0.60208287,0,0.804761905,1,0.565541741,1
6743,0.794555208,0,0.983071979,0,0.630396746,0,0.882142857,1,0.988487932,0
6746,0.877166508,0,0.92960872,0,0.535296616,0,0.576774641,0,0.943862102,0
6748,0.745832335,1,0.608582037,0,0.580665717,0,0.636904762,0,0.620733481,0
6751,0.758835643,0,0.545080212,1,0.618876248,0,0.68717029,0,0.570147314,1
6754,0.58346475,0,0.882094166,0,0.68394982,0,0.802380952,1,0.876566494,0
6756,0.877802456,0,0.69556711,1,0.734844987,1,0.778768116,1,0.776113882,1
6757,0.892466446,1,0.949682796,0,0.613043293,0,0.992857143,1,0.960646413,0
6760,0.773014435,0,0.73258353,1,0.52592923,1,0.616981419,0,0.7697364,1
6761,0.850083564,0,0.857860754,0,0.610181468,0,0.580395238,0,0.912654125,0
6762,0.838598767,1,0.651323178,0,0.674094821,1,0.754761905,1,0.536092883,0
6764,0.850290967,1,0.626315048,0,0.621952072,0,0.567857143,0,0.67787273,0
6766,0.750326761,0,0.506557085,1,0.636434229,0,0.719710498,1,0.534504668,0
6767,0.966375931,1,0.696119441,0,0.535403731,0,0.55547619,0,0.665613947,0
6770,0.702966935,0,0.912966783,0,0.614123011,0,0.568809524,1,0.928975861,0
6774,0.783570042,0,0.995841817,0,0.651190732,0,0.633333333,1,0.997815802,0
6779,0.605311211,0,0.587125739,1,0.520960999,1,0.928571429,1,0.612551293,1
6780,0.648378942,1,0.82999474,0,0.626239719,0,0.596428571,1,0.872536598,0
6781,0.874559359,0,0.709607703,1,0.647880341,0,0.685535675,1,0.707346979,1
6782,0.943096812,0,0.990373235,0,0.501738488,0,0.825,1,0.991332828,0
6784,0.954689626,0,0.527846957,0,0.61514267,0,0.69669265,0,0.508073789,0
6786,0.635414002,0,0.825616954,0,0.589950849,0,0.724285714,1,0.845590897,0
6789,0.983756612,0,0.832513295,0,0.513622982,1,0.645087156,0,0.856467118,0
6792,0.727448881,1,0.596258504,0,0.507882596,0,0.621428571,1,0.62309582,0
6805,0.883899543,0,0.993957225,0,0.738151793,0,0.504440339,0,0.997460619,0
6808,0.888424659,1,0.889255525,1,0.685036147,1,0.585119048,0,0.944535635,1
6810,0.892136345,1,0.983771311,1,0.91747711,1,0.607142857,0,0.993494497,1
