AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index,label,probability
4311.28,4013.33,4255.38,4119.49,4342.05,4637.95,4086.15,4619.49,4210.77,4243.08,4197.95,4286.15,4602.05,4382.05,6090,0,0.734955534
4333.33,4055.9,4277.44,4122.56,4352.31,4634.36,4113.85,4627.18,4223.59,4244.62,4234.87,4298.97,4638.97,4389.23,6091,1,0.856222166
4331.28,4023.08,4292.31,4139.49,4341.03,4616.41,4076.41,4626.15,4214.36,4242.05,4216.92,4294.36,4625.13,4389.23,6092,1,0.713389385
4293.85,3987.69,4257.95,4111.28,4331.79,4628.72,4071.28,4623.59,4211.79,4249.23,4220.51,4283.08,4625.13,4365.64,6093,0,0.832161264
4317.95,4040.51,4264.1,4120,4356.92,4632.31,4118.46,4631.28,4222.05,4241.54,4229.23,4286.67,4625.64,4368.72,6094,1,0.985714286
4313.85,4033.85,4259.49,4111.79,4357.44,4626.67,4116.92,4628.72,4226.15,4238.46,4224.1,4287.69,4624.1,4364.62,6095,1,0.87285169
4278.97,4014.87,4261.54,4111.79,4337.44,4617.95,4054.87,4611.79,4208.72,4227.18,4194.87,4268.72,4612.31,4341.54,6096,0,0.636483162
4390.77,4074.87,4281.54,4146.15,4342.05,4616.41,4047.69,4590.77,4178.46,4217.44,4208.72,4282.05,4614.36,4431.28,6097,0,0.718169855
4284.1,3992.31,4260.51,4113.85,4347.69,4626.67,4080,4612.82,4197.95,4223.59,4208.21,4268.21,4604.1,4343.08,6098,0,0.81568641
4413.33,4044.62,4290.26,4137.44,4347.69,4625.64,4084.1,4601.54,4192.31,4253.85,4227.69,4303.59,4665.64,4453.85,6099,0,0.670238095
4298.97,4005.64,4252.31,4115.38,4343.59,4616.92,4054.87,4629.23,4208.72,4237.44,4211.28,4282.56,4609.23,4358.46,6100,0,0.676667938
4263.08,3973.85,4235.38,4090.26,4332.31,4614.87,4043.59,4608.21,4189.74,4202.56,4186.67,4250.77,4563.08,4318.46,6101,0,0.746339737
4307.18,4008.72,4264.62,4117.44,4335.9,4614.87,4062.05,4618.97,4198.97,4231.28,4181.03,4278.97,4607.69,4369.23,6102,1,0.716523838
4277.44,4011.28,4238.46,4104.1,4326.67,4607.69,4068.21,4626.67,4203.59,4217.44,4191.79,4249.74,4593.33,4334.36,6103,0,0.798370348
4297.95,4043.08,4270.26,4121.03,4346.15,4624.62,4061.54,4613.85,4209.74,4243.59,4214.87,4280.51,4613.85,4352.31,6104,0,0.933128419
4298.46,4006.67,4266.67,4122.56,4329.23,4615.9,4076.92,4607.18,4203.08,4241.03,4207.69,4287.18,4604.62,4377.44,6105,0,0.757100087
4287.18,4019.49,4263.08,4128.72,4327.18,4618.46,4066.67,4590.77,4182.05,4217.95,4180,4271.79,4591.79,4337.95,6106,0,0.856878243
4314.36,4007.18,4262.56,4116.92,4322.05,4601.54,4062.05,4606.67,4198.46,4229.23,4196.92,4280,4607.18,4379.49,6107,1,0.702973595
4321.54,4033.33,4265.13,4137.95,4330.26,4589.74,4047.69,4589.74,4172.82,4208.21,4176.41,4267.18,4589.23,4371.28,6108,1,0.627635782
4280,4029.74,4270.26,4137.95,4373.33,4644.62,4092.82,4642.56,4215.9,4248.21,4225.64,4285.13,4627.69,4349.74,6109,0,0.895238095
4292.82,4017.95,4260,4126.67,4330.77,4621.54,4067.18,4602.56,4194.87,4233.33,4196.92,4283.59,4600.51,4350.26,6110,0,0.656875949
4296.92,3962.56,4231.28,4106.67,4324.62,4616.92,4082.56,4616.92,4202.05,4231.28,4182.56,4279.49,4608.21,4371.79,6111,1,0.652380952
4299.49,3994.87,4277.44,4138.97,4352.31,4628.72,4059.49,4642.56,4220,4253.85,4217.44,4297.44,4606.15,4367.69,6112,0,0.75219962
4324.62,4017.44,4289.74,4123.08,4337.44,4616.41,4058.46,4614.87,4208.21,4229.74,4209.74,4282.05,4609.23,4374.36,6113,1,0.75952381
4286.15,4008.72,4254.36,4116.41,4335.38,4615.38,4060.51,4609.74,4184.1,4225.13,4197.44,4273.85,4592.82,4362.56,6114,1,0.698055153
4283.08,3975.9,4266.15,4109.23,4328.72,4607.69,4041.03,4617.44,4194.36,4232.82,4192.82,4281.03,4577.95,4341.54,6115,1,0.85952381
4283.08,4021.54,4246.15,4110.77,4334.87,4616.41,4058.97,4610.26,4196.92,4223.08,4203.08,4271.28,4602.05,4346.15,6116,0,0.629008042
4303.08,4046.15,4257.95,4115.38,4339.49,4618.46,4070.26,4611.79,4206.15,4227.18,4204.1,4270.77,4610.77,4355.38,6117,0,0.869250896
4297.44,4021.54,4261.03,4124.1,4338.97,4622.56,4072.82,4607.69,4214.87,4245.13,4194.87,4273.33,4612.82,4361.54,6118,0,0.657230202
4316.92,4054.36,4270.26,4122.05,4351.28,4619.49,4071.79,4596.92,4201.54,4233.33,4212.82,4286.67,4624.1,4379.49,6119,0,0.552380952
4231.79,4050.77,4249.23,4144.62,4343.59,4612.31,4053.85,4591.79,4179.49,4201.54,4137.44,4236.41,4505.13,4264.62,6120,0,0.905706733
4280.51,3986.15,4247.69,4107.18,4334.36,4603.08,4051.28,4625.64,4208.72,4225.13,4215.9,4277.44,4598.46,4350.77,6121,1,0.946428571
4307.18,4035.9,4243.59,4115.38,4354.36,4626.67,4106.67,4620,4220,4225.13,4213.85,4269.74,4616.41,4352.31,6122,1,0.697619048
4405.64,4105.13,4369.23,4225.64,4452.31,4735.38,4156.92,4699.49,4284.62,4328.72,4302.56,4377.95,4696.92,4461.03,6123,0,0.969955215
4278.46,4015.38,4264.1,4118.97,4337.95,4615.38,4049.74,4609.23,4195.9,4229.23,4202.56,4284.1,4621.03,4333.85,6124,1,0.816066068
4307.69,4018.46,4277.44,4138.97,4343.59,4604.1,4052.82,4617.44,4195.9,4233.33,4197.95,4278.46,4610.77,4368.21,6125,1,0.719404762
4279.49,3992.82,4230.26,4104.62,4335.9,4605.13,4038.97,4603.59,4173.85,4221.54,4186.15,4254.36,4586.67,4335.38,6126,1,0.542136686
4300.51,4002.05,4263.59,4129.74,4358.46,4631.28,4083.59,4634.87,4217.44,4251.79,4218.97,4281.03,4623.59,4361.54,6127,0,0.751570615
4295.38,3994.87,4274.87,4121.03,4343.08,4627.69,4058.46,4620.51,4196.41,4237.95,4176.41,4276.92,4605.64,4355.38,6128,0,0.867261905
4300,4031.28,4275.38,4147.18,4336.92,4612.82,4063.59,4610.26,4185.64,4218.46,4205.64,4290.77,4606.67,4361.54,6129,0,0.694125042
4298.97,4020.51,4263.08,4120,4333.85,4611.28,4044.62,4616.92,4196.41,4235.38,4204.1,4270.77,4599.49,4350.26,6130,1,0.893452381
4293.85,3977.44,4261.54,4123.59,4336.41,4623.08,4068.21,4644.1,4235.38,4247.69,4209.74,4288.21,4601.54,4358.97,6131,0,0.602380952
4280,4006.67,4248.21,4117.44,4360.51,4628.72,4070.26,4607.69,4193.33,4225.13,4205.13,4258.97,4610.26,4341.54,6132,0,0.842604829
4277.95,3989.74,4247.69,4106.15,4338.97,4608.72,4051.79,4624.62,4207.18,4220.51,4204.1,4279.49,4594.36,4345.13,6133,1,0.839285714
4297.95,4004.1,4261.03,4122.56,4343.08,4633.33,4075.38,4622.05,4212.31,4227.69,4210.77,4259.49,4586.15,4346.15,6134,0,0.752380952
4291.79,3991.28,4260.51,4121.54,4325.13,4615.38,4061.03,4601.54,4181.54,4197.95,4176.92,4265.13,4585.64,4345.13,6135,0,0.717857143
4318.97,3983.59,4262.56,4107.18,4328.21,4622.56,4110.77,4640,4224.1,4222.05,4164.62,4295.38,4608.72,4376.41,6136,1,0.926629885
4256.41,3980,4242.05,4116.41,4310.77,4607.69,4040.51,4592.82,4180.51,4208.21,4180,4258.97,4595.9,4311.79,6137,1,0.621428571
4354.87,4058.97,4322.56,4180,4403.08,4672.31,4117.95,4641.54,4226.15,4276.92,4265.13,4323.59,4680,4434.36,6138,1,0.817315149
4282.56,4009.74,4264.1,4123.59,4345.13,4617.95,4082.56,4625.13,4204.62,4223.59,4214.87,4279.49,4596.92,4365.13,6139,1,0.517261905
4274.87,3970.77,4245.64,4101.54,4326.15,4612.82,4061.03,4623.59,4203.59,4226.67,4195.9,4269.74,4590.26,4333.33,6140,1,0.704166667
4289.74,3998.46,4262.56,4106.67,4337.44,4616.92,4057.44,4620.51,4210.77,4245.64,4171.79,4268.21,4599.49,4351.28,6141,0,0.519230769
4335.38,3990.26,4278.97,4143.59,4331.28,4605.64,4069.74,4607.18,4203.59,4240.51,4192.82,4296.41,4640.51,4413.33,6142,1,0.725
4311.79,4016.92,4250.26,4137.44,4348.72,4627.18,4075.38,4600.51,4197.95,4248.21,4208.21,4291.79,4614.36,4378.97,6143,0,0.717955404
4271.28,3982.05,4247.18,4120,4330.26,4608.72,4047.18,4624.1,4206.15,4221.54,4207.69,4273.33,4591.79,4343.08,6144,1,0.757550874
4499.49,4146.67,4344.1,4196.41,4357.44,4613.33,4070.77,4613.85,4185.64,4224.1,4242.56,4334.36,4685.13,4531.28,6145,0,0.82353115
4312.31,4007.69,4265.64,4109.23,4337.44,4624.1,4077.44,4632.31,4206.67,4233.33,4204.62,4279.49,4600,4369.23,6146,0,0.642857143
4271.79,4019.49,4249.74,4105.64,4333.33,4617.44,4045.13,4604.62,4203.08,4241.54,4199.49,4271.28,4618.97,4337.44,6147,1,0.831763158
4329.23,4042.56,4269.23,4110.26,4346.15,4631.79,4109.74,4616.41,4213.85,4227.69,4220.51,4288.21,4627.69,4383.59,6148,1,0.908403804
4393.85,4007.18,4260.51,4121.54,4350.77,4606.67,4072.82,4585.64,4177.95,4241.54,4233.33,4301.54,4664.62,4460,6149,1,0.882738095
4271.28,4023.59,4263.59,4128.21,4341.54,4617.95,4068.21,4628.72,4205.13,4225.13,4188.72,4269.23,4559.49,4334.87,6150,0,0.658333333
4298.97,4011.79,4265.13,4122.05,4337.44,4627.69,4080,4605.13,4207.69,4236.92,4188.21,4277.44,4603.59,4357.95,6151,0,0.816293636
4347.69,4042.56,4321.54,4140,4364.1,4645.64,4096.92,4632.31,4202.56,4252.82,4231.28,4303.08,4632.31,4398.97,6152,0,0.831547619
4382.05,4054.36,4344.62,4188.21,4423.08,4700,4160.51,4686.15,4268.72,4311.28,4293.33,4345.64,4692.82,4455.9,6153,1,0.903745058
4253.33,3969.23,4249.74,4091.79,4336.41,4613.85,4060.51,4614.36,4198.46,4221.54,4186.15,4260,4584.1,4322.05,6154,0,0.616666667
4286.15,4009.23,4254.36,4117.95,4345.13,4612.82,4046.15,4602.05,4187.69,4222.05,4193.85,4264.1,4581.03,4353.85,6155,1,0.679075751
4387.18,4090.77,4346.15,4200,4420.51,4711.28,4137.95,4692.82,4272.31,4323.59,4301.54,4365.64,4701.54,4449.23,6156,0,0.892345674
4284.62,3982.56,4245.64,4092.31,4339.49,4615.9,4058.46,4613.33,4205.64,4223.59,4194.36,4258.46,4595.9,4344.1,6157,0,0.721371523
4274.36,3986.67,4245.13,4110.26,4345.13,4627.69,4076.41,4619.49,4198.97,4234.87,4197.95,4255.38,4596.92,4337.95,6158,0,0.891632885
4281.03,4000,4249.23,4106.67,4329.74,4604.62,4085.13,4608.21,4198.97,4236.41,4211.28,4273.33,4602.05,4365.64,6159,1,0.657366071
4278.97,4004.1,4247.69,4103.08,4326.15,4617.95,4086.67,4602.56,4186.67,4215.9,4181.54,4267.18,4572.82,4343.08,6160,0,0.801628728
4292.31,4021.54,4260,4127.69,4333.33,4606.15,4072.31,4612.31,4200,4220,4195.9,4275.9,4602.56,4340.51,6161,0,0.704295603
4294.36,3996.92,4265.13,4109.23,4339.49,4618.46,4067.18,4628.72,4217.44,4243.08,4213.85,4290.77,4605.13,4362.05,6162,0,0.641666667
4281.03,4028.21,4264.62,4135.38,4347.69,4626.67,4114.36,4618.97,4213.85,4225.64,4190.26,4277.44,4572.82,4326.67,6163,1,0.756428571
4326.15,4048.21,4264.62,4121.03,4351.79,4622.05,4101.54,4618.97,4208.72,4234.36,4233.33,4298.97,4632.82,4383.59,6164,1,0.835489156
4366.15,4065.64,4334.87,4183.59,4406.67,4676.92,4124.1,4661.54,4260.51,4297.44,4283.08,4336.41,4694.87,4445.64,6165,1,0.81396639
4407.69,4065.13,4302.05,4158.46,4346.67,4609.74,4046.67,4594.87,4192.82,4226.15,4234.87,4304.62,4677.44,4459.49,6166,0,0.575
4222.56,4044.62,4226.67,4133.85,4340,4614.36,4056.92,4576.92,4164.62,4193.33,4133.33,4226.15,4496.92,4253.85,6167,0,0.937902418
4290.77,4002.56,4262.56,4107.18,4331.28,4610.26,4094.87,4616.92,4203.08,4231.79,4206.15,4280.51,4597.95,4363.08,6168,1,0.657705097
4386.67,4062.05,4341.03,4182.05,4421.54,4698.46,4153.33,4674.87,4253.33,4295.38,4289.23,4350.26,4693.85,4455.38,6169,1,0.881634008
4279.49,3989.74,4234.87,4101.03,4332.31,4607.18,4057.95,4622.56,4214.36,4234.36,4214.87,4273.85,4601.54,4347.18,6170,1,0.685714286
4295.38,4000,4266.67,4122.05,4335.9,4609.74,4044.1,4608.21,4199.49,4230.77,4203.59,4279.49,4602.05,4357.95,6171,1,0.874285714
4296.41,3968.21,4262.05,4089.74,4320.51,4597.44,4088.21,4612.31,4209.74,4241.03,4221.54,4289.74,4643.59,4393.33,6172,1,0.847076993
4301.03,3997.95,4266.67,4126.67,4352.31,4620,4073.33,4613.33,4184.1,4225.13,4206.67,4281.54,4611.79,4351.28,6173,0,0.689285714
4285.64,3987.18,4259.49,4122.56,4327.69,4602.56,4044.1,4616.41,4184.1,4214.36,4197.44,4272.82,4580.51,4347.18,6174,1,0.729284263
4286.67,4014.87,4238.46,4121.03,4335.38,4603.59,4052.31,4619.49,4197.44,4216.41,4194.36,4273.85,4580.51,4333.33,6175,1,0.810714286
4298.97,4041.54,4265.13,4119.49,4349.23,4628.72,4073.85,4601.03,4202.05,4218.97,4204.62,4277.95,4604.62,4348.21,6176,0,0.936275006
4282.05,3990.77,4249.23,4094.36,4346.67,4620,4064.62,4613.33,4207.69,4224.62,4206.15,4264.1,4608.21,4346.67,6177,0,0.799303187
4282.05,4005.64,4249.23,4122.05,4329.23,4613.85,4045.64,4602.56,4197.44,4218.97,4191.79,4266.15,4610.77,4342.56,6178,1,0.833333333
4283.08,4019.49,4247.18,4116.41,4327.18,4601.54,4067.18,4606.15,4183.08,4209.23,4193.85,4266.15,4600,4337.44,6179,0,0.705642608
4283.08,3986.67,4237.95,4105.64,4334.87,4613.33,4043.08,4621.54,4214.36,4234.36,4193.33,4265.64,4573.33,4336.41,6180,1,0.633600114
4243.59,4027.69,4250.77,4139.49,4350.77,4620,4062.05,4614.36,4199.49,4196.92,4136.92,4256.41,4481.54,4277.95,6181,0,0.838022351
4293.85,4002.05,4242.05,4107.69,4325.13,4599.49,4059.49,4600,4188.72,4206.67,4172.31,4255.9,4574.36,4342.05,6182,1,0.722102799
4290.77,4000,4248.72,4115.9,4336.41,4612.31,4067.18,4606.67,4195.38,4232.82,4203.08,4279.49,4631.28,4362.05,6183,1,0.730952381
4310.26,4014.36,4266.15,4124.1,4334.36,4621.03,4074.36,4624.62,4207.18,4238.97,4202.56,4276.92,4607.18,4371.28,6184,1,0.605952381
4309.74,4021.54,4253.33,4136.92,4348.21,4634.87,4088.72,4610.77,4206.67,4251.28,4210.77,4288.21,4613.85,4383.59,6185,0,0.726521197
4283.08,3991.28,4263.08,4104.1,4334.87,4608.21,4068.72,4625.13,4208.72,4237.44,4208.72,4281.54,4592.82,4357.95,6186,1,0.50945122
4274.36,3997.95,4249.74,4120.51,4331.79,4621.03,4083.08,4611.28,4197.95,4225.13,4190.77,4273.85,4587.69,4343.08,6187,0,0.75439525
4275.38,3990.77,4249.23,4122.56,4336.41,4607.18,4051.28,4621.54,4207.18,4223.08,4204.1,4270.26,4587.69,4329.74,6188,1,0.760714286
4304.1,4022.56,4270.26,4124.62,4340.51,4628.72,4088.21,4615.38,4218.46,4249.23,4190.26,4290.26,4610.26,4377.44,6189,0,0.626190476
4308.72,4035.38,4261.54,4111.28,4340,4622.56,4108.72,4626.15,4207.69,4227.69,4218.46,4289.74,4620,4365.13,6190,1,0.94047619
4276.41,3982.56,4241.03,4100.51,4338.46,4616.41,4052.82,4624.62,4203.08,4236.41,4194.36,4264.62,4592.31,4348.72,6191,0,0.755677656
4272.31,3996.41,4248.21,4105.13,4343.08,4605.13,4067.18,4591.79,4183.08,4222.56,4196.92,4278.46,4616.41,4344.62,6192,1,0.751966437
4297.95,4003.59,4263.08,4101.03,4332.31,4604.1,4040,4591.79,4181.03,4224.62,4196.92,4270.26,4607.18,4351.28,6193,1,0.936428571
4279.49,3973.33,4256.41,4101.03,4331.79,4617.44,4052.82,4627.69,4210.77,4228.21,4205.64,4268.21,4588.72,4345.13,6194,0,0.668772894
4283.59,3995.9,4255.9,4114.36,4325.64,4615.9,4046.15,4609.74,4189.74,4225.64,4188.21,4268.72,4596.92,4336.92,6195,1,0.69702381
4317.95,4041.03,4271.28,4124.1,4347.69,4621.03,4068.21,4592.82,4186.67,4214.36,4199.49,4282.56,4608.72,4365.64,6196,0,0.582142857
4260,4041.03,4277.44,4164.1,4391.28,4658.46,4109.74,4644.1,4213.33,4230.26,4192.82,4277.95,4593.85,4305.64,6197,1,0.746428571
4299.49,4011.79,4275.9,4112.31,4346.67,4633.85,4086.67,4633.33,4225.13,4253.85,4220.51,4291.79,4613.33,4357.44,6198,0,0.704311327
4351.28,4011.79,4276.41,4124.62,4318.97,4607.69,4062.56,4630.26,4207.69,4242.05,4224.1,4297.95,4640.51,4417.95,6199,1,0.813262219
4301.03,4009.23,4265.64,4135.38,4349.74,4621.03,4058.97,4626.67,4217.44,4243.59,4183.59,4283.59,4616.92,4356.92,6200,1,0.561904762
4349.23,4061.54,4344.1,4156.92,4374.36,4671.28,4114.87,4656.41,4231.28,4264.1,4247.69,4314.87,4645.64,4405.64,6201,0,0.836767958
4299.49,3989.74,4263.59,4123.08,4349.23,4638.97,4096.92,4640.51,4210.77,4243.59,4220.51,4289.23,4618.46,4364.1,6202,1,0.657142857
4365.13,4047.18,4262.56,4135.38,4334.87,4616.41,4054.36,4591.79,4182.05,4234.36,4202.56,4280,4609.74,4409.23,6203,0,0.657844448
4328.21,4021.03,4283.08,4141.03,4332.82,4599.49,4100,4630.26,4217.95,4248.21,4226.67,4291.79,4632.82,4388.72,6204,0,0.595238095
4309.23,4018.97,4264.62,4133.33,4340.51,4568.72,4084.62,4611.28,4190.26,4228.21,4204.1,4285.64,4607.69,4365.13,6205,0,0.814285714
4294.36,4003.59,4270.26,4139.49,4346.67,4611.28,4049.23,4607.69,4188.21,4228.21,4193.85,4278.97,4601.54,4350.26,6206,1,0.748809524
4269.74,3975.38,4249.74,4098.46,4341.03,4623.08,4070.77,4622.56,4216.41,4231.79,4187.69,4270.26,4590.77,4328.21,6207,0,0.801724909
4351.28,3991.28,4285.13,4110.77,4347.69,4634.87,4094.36,4622.05,4213.85,4266.15,4227.18,4303.59,4641.54,4415.38,6208,1,0.91791068
4315.38,3998.97,4273.33,4133.85,4352.82,4630.77,4083.59,4631.28,4194.36,4233.85,4213.85,4293.85,4617.95,4367.18,6209,0,0.770750109
4262.56,3965.64,4265.13,4125.64,4333.33,4625.13,4056.92,4608.21,4204.62,4217.95,4186.15,4281.03,4587.69,4318.97,6210,0,0.826630859
4277.44,3994.87,4264.62,4120,4341.54,4629.23,4091.28,4629.23,4216.41,4242.56,4208.72,4282.05,4606.67,4352.82,6211,0,0.653571429
4268.21,4014.87,4262.05,4120.51,4371.28,4645.13,4090.26,4644.1,4217.44,4241.54,4217.95,4278.97,4619.49,4339.49,6212,0,0.676190476
4336.92,4016.92,4270.26,4122.56,4334.87,4623.59,4055.38,4592.31,4177.95,4221.54,4209.23,4271.28,4609.23,4377.95,6213,0,0.621428571
4305.64,4024.1,4249.74,4136.92,4345.13,4631.28,4074.36,4612.82,4214.36,4243.08,4199.49,4285.13,4596.41,4376.41,6214,0,0.800490053
4320.51,4036.92,4281.54,4137.95,4356.92,4646.15,4085.64,4638.46,4221.54,4264.62,4214.36,4305.13,4641.03,4389.23,6215,0,0.616666667
4306.67,4003.08,4263.59,4111.28,4340,4616.92,4057.95,4620.51,4204.1,4234.87,4179.49,4281.54,4614.36,4365.64,6216,1,0.660238095
4212.31,3967.18,4229.23,4106.67,4341.54,4623.59,4075.38,4608.21,4197.95,4217.95,4173.33,4246.15,4546.15,4275.38,6217,0,0.733582133
4296.41,4026.15,4268.21,4133.85,4346.67,4632.82,4076.41,4622.05,4197.95,4234.36,4187.18,4277.44,4616.92,4366.15,6218,0,0.763095238
4272.31,4040.51,4249.23,4120.51,4344.62,4614.36,4064.62,4608.72,4186.67,4208.72,4190.77,4252.82,4587.69,4324.62,6219,0,0.876204686
4318.97,4007.69,4278.46,4126.67,4356.41,4644.62,4080,4643.59,4229.74,4258.46,4240.51,4307.18,4632.31,4385.13,6220,0,0.688622179
4298.46,3958.97,4250.26,4088.72,4327.18,4598.46,4094.87,4624.62,4218.97,4242.56,4237.95,4285.13,4663.08,4406.15,6221,1,0.898467699
4287.69,4033.85,4255.38,4121.54,4340.51,4630.26,4076.92,4618.46,4208.72,4230.26,4209.74,4271.79,4615.9,4350.77,6222,0,0.859500304
4275.38,3995.38,4264.62,4118.97,4335.9,4616.41,4072.82,4604.1,4194.36,4203.59,4161.03,4273.33,4536.92,4328.72,6223,0,0.683272801
4297.95,4023.59,4265.13,4130.26,4334.36,4576.41,4077.95,4592.31,4182.56,4211.28,4194.87,4280.51,4596.41,4362.05,6224,0,0.753571429
4324.62,4021.54,4280,4140,4362.56,4629.74,4099.49,4634.36,4210.26,4242.05,4218.46,4291.79,4626.67,4397.44,6225,1,0.724575158
4332.31,4050.77,4291.28,4150.77,4353.33,4633.85,4081.03,4605.64,4205.13,4247.69,4216.41,4298.46,4620,4385.13,6226,0,0.646190476
4298.46,4008.72,4249.74,4099.49,4328.21,4602.56,4042.56,4595.9,4171.79,4212.31,4197.95,4260,4608.72,4350.26,6227,1,0.732142857
4302.05,4052.31,4261.03,4121.03,4345.64,4626.67,4074.87,4609.23,4200.51,4224.62,4197.44,4272.82,4612.31,4357.95,6228,0,0.919588132
4289.23,4007.18,4265.64,4124.62,4340.51,4620.51,4085.13,4618.46,4194.87,4216.41,4190.26,4257.44,4579.49,4346.15,6229,0,0.571428571
4321.03,4050.26,4273.33,4120,4352.82,4632.82,4108.21,4634.87,4221.54,4249.74,4233.33,4302.56,4634.87,4382.05,6230,1,0.930952381
4308.72,4027.18,4262.05,4110.77,4345.13,4625.64,4117.95,4623.08,4214.87,4240,4224.1,4285.64,4620,4358.46,6231,1,0.891666667
4287.69,4003.08,4262.05,4114.36,4330.77,4605.13,4053.85,4611.79,4185.64,4222.05,4203.08,4271.28,4573.33,4354.87,6232,1,0.776713631
4285.13,3999.49,4249.23,4105.13,4330.77,4607.18,4057.95,4613.33,4182.05,4213.33,4196.41,4268.21,4566.67,4344.62,6233,1,0.732774376
4315.38,4006.67,4280,4124.1,4334.87,4618.97,4072.82,4618.97,4203.08,4238.46,4203.59,4281.03,4606.67,4366.67,6234,1,0.764285714
4319.49,4021.54,4269.23,4122.05,4344.62,4626.15,4080.51,4627.18,4217.44,4246.67,4209.23,4283.08,4619.49,4381.54,6235,1,0.545238095
4281.54,4012.31,4253.33,4109.74,4338.97,4603.08,4038.46,4596.92,4184.62,4211.79,4187.69,4263.08,4604.62,4338.46,6236,1,0.819047619
4297.95,4047.69,4264.62,4117.95,4345.13,4623.59,4077.44,4619.49,4209.74,4228.72,4191.79,4273.33,4606.67,4350.26,6237,0,0.90076942
4272.82,3948.21,4220.51,4081.54,4330.77,4601.54,4067.69,4595.9,4180.51,4220.51,4177.44,4254.36,4574.87,4324.1,6238,1,0.821428571
4274.36,3965.13,4259.49,4102.56,4336.41,4617.95,4097.44,4623.59,4196.92,4213.33,4191.79,4266.15,4563.59,4346.67,6239,1,0.637137198
4317.44,4021.54,4284.1,4135.9,4357.44,4642.05,4090.26,4638.46,4215.9,4246.15,4225.64,4287.18,4616.41,4377.95,6240,0,0.676190476
4308.72,4017.95,4276.41,4136.41,4343.08,4614.87,4068.21,4614.87,4210.26,4240,4201.54,4269.74,4607.18,4367.18,6241,1,0.702955567
4273.85,4009.74,4247.69,4112.31,4347.69,4610.77,4076.92,4615.9,4202.05,4227.69,4190.77,4265.13,4589.23,4338.97,6242,0,0.707037142
4304.1,4020,4273.33,4140,4359.49,4635.9,4092.31,4653.85,4194.36,4223.08,4204.1,4275.9,4602.56,4345.64,6243,0,0.767142857
4321.03,4018.97,4263.59,4132.82,4346.15,4636.92,4088.21,4607.18,4202.56,4244.62,4207.69,4287.69,4609.74,4383.59,6244,0,0.742222145
4354.87,3929.23,4250.77,4073.85,4325.13,4586.67,4086.15,4625.64,4227.69,4277.44,4303.59,4335.9,4766.67,4477.95,6245,1,0.885336451
4284.62,3986.67,4266.67,4102.56,4323.08,4615.9,4066.15,4614.87,4190.77,4230.26,4191.79,4276.41,4587.69,4346.15,6246,0,0.633159341
4316.92,4018.46,4246.67,4126.67,4344.62,4628.72,4078.46,4597.44,4193.33,4247.18,4209.23,4281.54,4614.36,4387.69,6247,0,0.771357688
4271.28,3995.9,4248.72,4100,4332.31,4613.33,4041.54,4613.85,4188.21,4224.62,4177.44,4256.92,4589.23,4342.05,6248,0,0.579761905
4322.05,4005.64,4288.72,4131.79,4332.82,4614.87,4068.21,4612.82,4203.59,4234.87,4209.74,4291.28,4603.08,4364.1,6249,1,0.641666667
4313.85,3973.33,4270.26,4105.64,4346.15,4625.13,4103.59,4618.97,4191.28,4222.05,4215.38,4282.56,4604.1,4384.62,6250,1,0.858333333
4365.13,3980.51,4290.26,4122.56,4343.08,4624.1,4083.08,4606.15,4205.64,4264.62,4232.82,4306.67,4658.97,4428.21,6251,1,0.885714286
4302.56,4051.28,4281.03,4126.67,4346.67,4622.56,4066.67,4613.85,4202.56,4231.79,4210.77,4294.87,4610.77,4358.46,6252,0,0.853352421
4276.41,3982.56,4248.72,4107.69,4336.41,4604.1,4056.92,4626.15,4207.18,4222.05,4208.72,4278.97,4594.36,4347.69,6253,1,0.858333333
4279.49,4027.18,4249.74,4121.03,4335.38,4605.64,4063.08,4605.13,4178.46,4201.03,4182.56,4256.92,4582.56,4325.64,6254,0,0.751059535
4448.21,4104.62,4313.85,4168.21,4359.49,4615.38,4073.85,4624.1,4213.85,4254.87,4245.13,4322.05,4706.15,4509.23,6255,0,0.846501911
4268.21,3981.54,4246.15,4121.54,4330.26,4593.85,4032.31,4601.54,4192.31,4213.33,4205.64,4268.72,4596.92,4347.18,6256,1,0.66547619
4266.67,4003.59,4252.31,4115.9,4326.15,4619.49,4068.21,4600.51,4185.13,4227.18,4188.21,4267.69,4592.82,4327.18,6257,0,0.764020297
4361.54,4061.03,4331.79,4179.49,4386.67,4687.69,4118.46,4670.77,4249.74,4288.72,4263.59,4332.82,4667.18,4421.03,6258,1,0.732142857
4283.08,4003.59,4242.05,4119.49,4330.77,4616.41,4076.41,4599.49,4195.38,4232.82,4191.79,4257.95,4588.21,4328.72,6259,0,0.730653753
4291.79,4059.49,4260,4138.97,4347.18,4616.41,4045.13,4603.59,4183.08,4196.92,4167.69,4262.05,4567.18,4323.08,6260,1,0.521428571
4254.87,3994.87,4234.36,4102.56,4343.59,4616.41,4060.51,4618.97,4214.87,4239.49,4201.54,4266.15,4611.28,4326.67,6261,0,0.683150821
4320.51,4017.44,4288.72,4136.41,4338.46,4617.44,4070.77,4618.46,4190.77,4236.41,4217.95,4294.36,4620,4381.54,6262,1,0.596668138
