index,probability1,label1,probability2,label2,probability3,label3,probability4,label4,probability5,label5
8118,0.957142857,0,0.940592219,0,0.718911624,0,0.9,0,0.669487179,0
8119,0.733333333,1,0.840643591,1,0.776199963,1,0.848717949,1,0.748931624,1
8120,0.521922184,0,0.530968203,1,0.752298695,1,0.525641026,1,0.622863248,0
8121,0.64047619,1,0.725034014,1,0.717193224,1,0.682051282,1,0.58974359,0
8122,0.519047619,1,0.518275477,1,0.66493004,0,0.587179487,1,0.805555556,0
8123,0.588571429,0,0.547063492,0,0.558064987,0,0.664102564,0,0.682875458,0
8124,0.686309524,1,0.568847299,1,0.596168148,0,0.523076923,1,0.609017094,1
8125,0.931547619,0,0.889039116,0,0.751520147,0,0.643589744,0,1,0
8126,0.878571429,0,0.755059524,0,0.979487179,0,0.602564103,0,0.97991453,0
8127,0.689285714,0,0.519356896,0,0.673550028,0,0.61025641,0,0.604017094,0
8128,0.501785714,0,0.501055814,1,0.524796127,1,0.671794872,1,0.672008547,0
8129,0.767857143,1,0.592887155,1,0.628399694,1,0.576923077,1,0.838675214,1
8130,0.81547619,0,0.860721505,0,0.533239316,0,0.864102564,0,0.776752137,0
8131,0.942857143,0,0.970535714,0,0.538089911,1,0.969230769,0,0.804529915,0
8132,0.648214286,0,0.510693027,0,0.617426411,0,0.574358974,0,0.609316239,0
8133,0.799686443,0,0.638926616,0,0.625588248,0,0.841025641,0,0.597477254,0
8134,0.621428571,1,0.798571429,1,0.515989452,0,0.597435897,1,0.597991453,0
8135,0.791666667,0,0.813928571,0,0.957692308,0,0.776923077,0,0.992307692,0
8136,0.753571429,0,0.856432823,0,0.72767094,0,0.784615385,0,0.547478632,0
8137,0.871428571,1,0.892942177,1,0.843589744,1,0.720512821,1,0.531709402,1
8138,0.764642857,0,0.728075397,0,0.677960534,0,0.78974359,0,0.526923077,0
8139,0.926190476,0,0.786358998,0,0.628172271,0,0.923076923,0,0.554017094,1
8140,0.744120879,0,0.587401483,0,0.836527935,0,0.843589744,0,0.718162393,0
8141,0.776785714,0,0.95297619,0,0.961538462,0,0.648717949,0,0.994871795,0
8142,0.575,1,0.784804422,1,0.602132342,0,0.792307692,1,0.770512821,0
8143,0.744047619,0,0.600595238,0,0.555833803,0,0.558974359,0,0.607692308,0
8144,0.992857143,1,0.991666667,1,0.832692308,1,0.884615385,1,0.997435897,1
8145,0.935714286,0,0.947678571,0,0.678409387,0,0.830769231,0,0.895213675,0
8146,0.985714286,0,0.983928571,0,0.573913898,0,0.884615385,0,0.96043956,0
8147,0.528571429,1,0.520408163,0,0.59465812,0,0.579487179,1,0.739401709,0
8148,0.732142857,0,0.862589286,0,0.728988374,0,0.566666667,0,0.773461538,0
8149,0.901190476,0,0.89827381,0,0.643411014,0,0.894871795,0,0.744059829,0
8150,0.764285714,0,0.65337585,0,0.7366145,0,0.694871795,0,0.642692308,0
8151,0.514285714,0,0.561607143,0,0.597213376,0,0.628205128,0,0.546324786,0
8152,0.653571429,0,0.813118132,0,0.591768179,1,0.948717949,0,0.646581197,1
8153,0.935714286,1,0.874494048,1,0.671642669,1,0.617948718,1,0.502991453,1
8154,0.566071429,0,0.507006803,1,0.90982906,1,0.530769231,0,0.658333333,1
8155,0.582142857,0,0.818913899,1,0.662382938,0,0.502564103,0,0.797606838,0
8156,0.787380952,0,0.915297619,0,0.618518066,0,0.525641026,0,0.603290598,0
8157,0.933333333,1,0.862390074,1,0.809957265,1,0.925641026,1,0.697863248,0
8158,0.581288592,0,0.623333333,0,0.520549754,1,0.620512821,1,0.524358974,0
8159,0.665998839,1,0.611819728,1,0.752575637,0,0.741025641,1,0.581367521,0
8160,0.836003816,0,0.663137938,0,0.707417011,0,0.833333333,0,0.56042735,1
8161,0.973214286,0,0.964914021,0,0.821249678,0,0.956410256,0,0.626239316,0
8162,0.670238095,0,0.756498478,0,0.534515321,1,0.597435897,1,0.791923077,0
8163,0.882636469,0,0.744019424,0,0.85339379,0,0.8,0,0.920042735,0
8164,0.9105573,0,0.839404762,0,0.809615385,0,0.817948718,0,0.897606838,0
8165,0.767857143,1,0.853098073,1,0.643008163,1,0.856410256,1,0.671581197,1
8166,0.5125,0,0.549197609,1,0.664005348,0,0.505128205,0,0.708547009,1
8167,0.578571429,0,0.665386905,0,0.521406246,1,0.666666667,0,0.728803419,1
8168,0.89452381,1,0.71665958,1,0.767104711,0,0.733333333,1,0.764316239,1
8169,0.717857143,1,0.837089889,1,0.555763895,1,0.556410256,0,0.705726496,1
8170,0.879761905,0,0.747216553,0,0.850190621,0,0.943589744,0,0.526752137,0
8171,0.564285714,0,0.511449566,0,0.574208353,1,0.551282051,1,0.793882784,0
8172,0.554701372,0,0.717605994,0,0.509763596,0,0.58974359,1,0.657008547,1
8173,0.930952381,1,0.937865646,1,0.798045481,1,0.874358974,1,0.997008547,1
8174,0.853414443,0,0.746130952,0,0.970375458,0,0.651282051,0,0.98034188,0
8175,0.742857143,0,0.888903061,0,0.548658281,1,0.979487179,0,0.522649573,0
8176,0.862755102,0,0.897831633,0,0.527836953,1,0.951282051,0,0.501282051,0
8177,0.675,1,0.704047619,1,0.952564103,1,0.871794872,1,0.522136752,0
8178,0.882142857,0,0.84917517,0,0.928205128,0,0.735897436,0,0.94465812,0
8179,0.885714286,0,0.941845238,0,0.918803419,0,0.733333333,0,0.994871795,0
8180,0.842857143,1,0.86,1,0.765041524,1,0.861538462,1,0.567521368,0
8181,0.832142857,1,0.843035714,1,0.975641026,1,0.984615385,1,0.644957265,1
8182,0.885714286,0,0.79309949,0,0.624398703,0,0.771794872,0,0.604487179,0
8183,0.86,0,0.902321429,0,0.565010759,0,0.823076923,0,0.566923077,0
8184,0.95,1,0.879754055,1,0.865667509,1,0.9,1,0.672051282,0
8185,0.942857143,0,0.84207483,0,0.973931624,0,0.956410256,0,0.90974359,0
8186,0.775,1,0.920416667,1,0.657418361,1,0.784615385,1,0.584615385,1
8187,0.861666667,1,0.742117347,1,0.578709914,1,0.853846154,1,0.886538462,1
8188,0.645238095,1,0.658313492,1,0.778860858,1,0.520512821,1,0.959615385,1
8189,0.823809524,1,0.770847898,1,0.675884609,1,0.648717949,1,0.832692308,1
8190,0.59047619,0,0.703082974,0,0.647701958,1,0.605128205,0,0.556837607,1
8191,0.948214286,0,0.914986772,0,0.714489362,0,0.953846154,0,0.626537083,0
8192,0.5125,0,0.696211735,0,0.693767806,0,0.687179487,0,0.591410256,1
8193,0.561721612,1,0.722747407,1,0.637113396,0,0.769230769,1,0.563675214,0
8194,0.703571429,0,0.724327731,1,0.521379293,0,0.825641026,1,0.864529915,0
8195,0.86547619,1,0.905042517,1,0.780897436,1,0.982051282,1,0.781196581,1
8196,0.631585203,0,0.740113603,0,0.623615059,0,0.505128205,0,0.542735043,0
8197,0.545238095,1,0.518630952,1,0.872649573,1,0.787179487,1,0.646452991,0
8198,0.667857143,0,0.746106468,0,0.511132772,0,0.674358974,0,0.639102564,0
8199,0.710714286,0,0.735892857,0,0.799906525,0,0.582051282,1,0.926068376,0
8200,0.551465201,1,0.585958902,0,0.60390737,0,0.730769231,1,0.598205128,0
8201,0.56031746,0,0.683231822,1,0.811446249,0,0.707692308,0,0.741837607,0
8202,0.83452381,1,0.775328768,1,0.822306063,1,0.623076923,1,0.947521368,1
8203,0.869047619,0,0.926060606,0,0.500939563,0,0.543589744,0,0.95465812,0
8204,0.530357143,0,0.51077381,1,0.564727271,0,0.541025641,1,0.548034188,1
8205,0.898809524,0,0.985714286,0,0.598816299,1,0.820512821,0,0.841282051,0
8206,0.605952381,0,0.564989503,0,0.668821104,0,0.71025641,1,0.938644689,0
8207,0.935714286,0,0.876522109,0,0.724818467,0,0.879487179,0,0.770726496,0
8208,0.985714286,0,0.923061224,0,0.825436647,0,0.884615385,0,0.844871795,0
8209,0.802857143,0,0.811071429,0,0.581316148,0,0.81025641,0,0.646153846,1
8210,0.921428571,1,0.780807323,1,0.712220847,1,0.743589744,1,0.651495726,0
8211,0.588690476,1,0.551898101,0,0.565481475,0,0.505128205,0,0.520512821,1
8212,0.585714286,1,0.520389449,1,0.700459414,0,0.548717949,1,0.809358974,1
8213,0.59047619,0,0.648664821,0,0.765323864,0,0.546153846,0,0.664186656,0
8214,0.971211053,0,0.935673559,0,0.943596612,0,0.948717949,0,0.976068376,0
8215,0.955357143,0,0.815293367,0,0.836762495,0,0.920512821,0,0.587264957,1
8216,0.515969803,0,0.763160431,0,0.644017094,1,0.587179487,1,0.902136752,0
8217,0.772558515,0,0.86962585,0,0.946923077,0,0.861538462,0,0.638675214,0
8218,0.985714286,1,0.93162594,1,0.603366482,1,0.938461538,1,0.729273504,1
8219,0.99047619,0,0.977083333,0,1,0,1,0,0.944871795,0
8220,0.68452381,1,0.820925493,1,0.637210622,1,0.874358974,1,0.618376068,1
8221,0.896269841,0,0.855407128,0,0.781977737,0,0.812820513,0,0.508333333,0
8222,0.719642857,0,0.559281741,1,0.669994463,0,0.717948718,0,0.70008547,0
8223,0.691666667,0,0.816369048,0,0.76762729,1,0.725641026,0,0.539102564,1
8224,0.814285714,1,0.848456945,1,0.715920384,0,0.587179487,1,0.572356532,1
8225,0.527380952,1,0.527707009,0,0.503453337,1,0.543589744,1,0.584316239,1
8226,0.753571429,1,0.591174451,1,0.680447975,1,0.753846154,1,0.664102564,0
8227,0.589880952,0,0.661973836,0,0.619592618,0,0.541025641,0,0.517948718,1
8228,0.722619048,0,0.732797159,0,0.579790983,1,0.958974359,0,0.687820513,1
8229,0.767380952,1,0.747263419,1,0.586349268,1,0.805128205,1,0.639957265,0
8230,0.985714286,0,0.974285714,0,0.863397093,0,0.938461538,0,0.98974359,0
8231,0.753571429,0,0.764995748,0,0.61316342,0,0.705128205,0,0.640213675,0
8232,0.8375,1,0.66067528,1,0.613747649,0,0.551282051,1,0.575683761,1
8233,0.607142857,1,0.723279837,0,0.51928232,0,0.602564103,1,0.590128205,1
8234,0.923809524,1,0.886785714,1,0.905982906,1,0.915384615,1,0.782051282,1
8235,0.885508493,0,0.848491048,0,0.90538913,0,0.897435897,0,0.762606838,0
8236,0.585238095,0,0.575660506,1,0.578235247,0,0.707692308,1,0.657307692,0
8237,0.747380952,1,0.698579932,1,0.692307692,1,0.723076923,1,0.687991453,1
8238,0.850595238,0,0.785119048,0,0.89508547,0,0.741025641,0,0.964102564,0
8239,0.698809524,1,0.837738095,1,0.533285463,1,0.615384615,1,0.59965812,1
8240,0.612087912,0,0.66287856,0,0.603016297,0,0.538461538,1,0.661622553,0
8241,0.731606134,0,0.702208176,0,0.634263848,0,0.797435897,0,0.5,0
8242,0.66585391,0,0.739787164,0,0.629939424,0,0.648717949,0,0.613461538,0
8243,0.797619048,1,0.864193296,1,0.763641125,1,0.692307692,1,0.618803419,1
8244,0.766666667,1,0.674421769,1,0.750289307,1,0.671794872,1,0.519444444,1
8245,0.958333333,0,0.959812925,0,0.72282378,0,0.915384615,0,0.754102564,0
8246,0.9,0,0.918869048,0,0.897863248,0,0.98974359,0,0.770940171,0
8247,0.923932141,0,0.799866422,0,0.682481318,0,0.897435897,0,0.651282051,0
8248,0.7253663,0,0.680940876,0,0.830315927,0,0.6,1,0.761111111,0
8249,0.895454545,0,0.877857143,0,0.742703779,0,0.738461538,0,0.628846154,0
8250,0.721585557,1,0.73329932,1,0.607649514,0,0.782051282,1,0.667521368,0
8251,0.511904762,0,0.777756892,0,0.610042735,0,0.525641026,1,0.951709402,0
8252,0.688095238,0,0.773525433,0,0.618580578,0,0.68974359,0,0.836709402,0
8253,0.832142857,0,0.81289966,0,0.701901273,0,0.615384615,0,0.701750758,0
8254,0.773809524,1,0.866130952,1,0.687409094,1,0.946153846,1,0.688461538,0
8255,0.901190476,0,0.861607143,0,0.77860747,0,0.920512821,0,0.875683761,0
8256,0.818248299,0,0.510558387,1,0.58556985,1,0.925641026,0,0.601709402,1
8257,0.921428571,1,0.906289683,1,0.833652459,1,0.815384615,1,0.996794872,1
8258,0.928571429,1,0.952083333,1,0.84974359,1,0.943589744,1,0.751923077,1
8259,0.779761905,0,0.807142857,0,0.530438434,1,0.738461538,0,0.571923077,0
8260,0.676190476,0,0.899447279,0,0.503189142,1,0.961538462,0,0.646794872,1
8261,0.936904762,0,0.763231293,0,0.702884412,0,0.853846154,0,0.945299145,0
8262,0.625,1,0.509344302,1,0.87173501,1,0.625641026,1,0.872435897,1
8263,0.801190476,1,0.733392857,1,0.820887842,0,0.946153846,1,0.733333333,1
8264,0.601190476,0,0.541083858,0,0.787833565,0,0.538461538,1,0.707264957,0
8265,0.693406593,0,0.552872639,0,0.890457362,0,0.61025641,0,0.760555556,0
8266,0.667261905,0,0.754087302,0,0.769401813,0,0.720512821,0,0.82991453,0
8267,0.604761905,0,0.647573696,0,0.637406367,0,0.730769231,1,0.684273504,0
8268,0.642857143,1,0.788261926,1,0.670076694,0,0.853846154,1,0.576666667,0
8269,0.582142857,0,0.698035714,0,0.676495726,1,0.587179487,1,0.539700855,1
8270,0.83452381,1,0.80827381,1,0.847040887,1,0.861538462,1,0.950641026,1
8271,0.533333333,1,0.60672619,1,0.672325443,0,0.674358974,1,0.736324786,1
8272,0.773214286,1,0.76830436,1,0.640475959,1,0.884615385,1,0.75525641,1
8273,0.861904762,0,0.951130952,0,0.837521368,0,0.828205128,0,0.97991453,0
8274,0.602380952,0,0.586309524,0,0.758598294,0,0.669230769,0,0.766025641,0
8275,0.960714286,0,0.88164966,0,0.852027751,0,0.730769231,0,0.837606838,0
8276,0.780952381,1,0.871488095,1,0.583982962,0,0.805128205,1,0.521153846,1
8277,0.853571429,0,0.711702818,0,0.791305534,0,0.738461538,0,0.852350427,0
8278,0.771746032,0,0.691910394,0,0.645438197,0,0.866666667,0,0.506410256,1
8279,0.677142857,0,0.625501701,1,0.669635105,0,0.541025641,1,0.624358974,0
8280,0.842857143,0,0.765433673,0,0.922008547,0,0.733333333,1,0.99017094,0
8281,0.695054945,1,0.712692939,1,0.619704602,1,0.507692308,0,0.758717949,1
8282,0.635714286,0,0.681670446,0,0.50705054,1,0.738461538,0,0.680555556,1
8283,0.6625,0,0.569702381,0,0.704038739,0,0.533333333,1,0.550384615,0
8284,0.882142857,0,0.834702381,0,0.837015415,0,0.823076923,0,0.880128205,0
8285,0.763095238,1,0.68422619,1,0.900854701,1,0.735897436,1,0.537478632,0
8286,0.806547619,1,0.79332483,1,0.713793648,1,0.846153846,1,0.599358974,1
8287,0.883333333,0,0.894642857,0,0.896946994,0,0.728205128,0,0.955982906,0
8288,0.841666667,0,0.802882653,0,0.732459692,0,0.779487179,0,0.838034188,0
8289,0.893452381,1,0.546845238,1,0.668559783,1,0.846153846,1,0.653846154,1
8290,0.916017316,0,0.851102874,0,0.824751228,0,0.807692308,0,0.597222222,0
8291,0.91547619,1,0.928001701,1,0.594721883,0,0.966666667,1,0.693632479,0
8292,0.599935897,1,0.645654762,0,0.783062194,1,0.512820513,1,0.683547009,1
8293,0.661425759,0,0.64006532,0,0.79644485,0,0.728205128,0,0.569401709,1
8294,0.878571429,0,0.822916667,0,0.744749236,0,0.648717949,0,0.732478632,0
8295,0.607142857,0,0.584996304,0,0.560662786,1,0.630769231,0,0.591538462,0
8296,0.522619048,1,0.566816378,1,0.664642873,0,0.71025641,1,0.630982906,0
8297,0.659047619,0,0.533460884,1,0.771778592,0,0.638461538,0,0.518589744,0
8298,0.826785714,0,0.69664966,0,0.810128205,0,0.81025641,0,0.749004884,0
8299,0.797619048,1,0.526840986,1,0.668259153,0,0.776923077,1,0.664615385,0
8300,0.525,1,0.664328231,0,0.667338998,1,0.7,1,0.632905983,0
8301,0.764285714,1,0.866054422,1,0.560053904,0,0.861538462,1,0.607051282,1
8302,0.670238095,1,0.612848639,1,0.676037851,1,0.538461538,0,0.887521368,1
8303,0.657142857,1,0.625141659,1,0.542127693,0,0.58974359,1,0.705128205,1
8304,0.828571429,1,0.854676871,1,0.505599723,1,0.912820513,1,0.523076923,1
8305,0.792857143,1,0.727613045,1,0.700432348,1,0.805128205,1,0.619871795,1
8306,0.664880952,0,0.717876317,0,0.558651607,1,0.751282051,0,0.795726496,1
8307,0.807142857,0,0.823758044,0,0.51851728,0,0.838461538,0,0.552094017,1
8308,0.873214286,1,0.892491497,1,0.876353435,1,0.658974359,1,0.92008547,1
8309,0.860119048,0,0.892253401,0,0.588282378,1,0.941025641,0,0.571367521,1
8310,0.61952381,0,0.695419799,0,0.643340879,1,0.6,1,0.785470085,0
8311,0.803571429,0,0.847678571,0,0.570223274,1,0.902564103,0,0.543846154,1
8312,0.889285714,0,0.807823129,0,0.915384615,0,0.784615385,0,0.98974359,0
8313,0.878412698,0,0.95422619,0,0.600188972,1,0.817948718,0,0.941208791,0
8314,0.764285714,0,0.921309524,0,0.523111274,1,0.958974359,0,0.59465812,1
8315,0.775595238,1,0.584685374,1,0.805326618,1,0.812820513,1,0.889316239,1
8316,0.705952381,1,0.62082483,1,0.945726496,1,0.812820513,1,0.725,1
8317,0.673809524,0,0.829400749,0,0.741939827,0,0.738461538,0,0.818376068,0
8318,0.805952381,1,0.857585034,1,0.750351377,1,0.823076923,1,0.531153846,1
8319,0.57202381,1,0.537182749,0,0.641608328,1,0.684615385,1,0.751923077,0
8320,0.635083413,0,0.701670014,0,0.539498961,1,0.569230769,1,0.721410256,0
8321,0.913095238,1,0.891190476,1,0.865811966,1,0.905128205,1,0.93034188,1
8322,0.714285714,1,0.604530417,1,0.548816235,1,0.838461538,1,0.620598291,1
8323,0.7,0,0.50102466,0,0.833235097,0,0.751282051,0,0.720940171,0
8324,0.840238095,1,0.862083333,1,0.865506716,1,0.894871795,1,0.805555556,1
8325,0.5175,0,0.554485544,0,0.635408833,1,0.587179487,1,0.563461538,0
8326,0.95952381,0,0.925416667,0,0.833420014,0,0.846153846,0,0.938461538,0
8327,0.630357143,1,0.656011905,0,0.893545692,1,0.820512821,0,0.848290598,1
8328,0.729016042,0,0.729769354,0,0.907185871,0,0.517948718,0,0.866880342,0
8329,0.641666667,0,0.633578815,0,0.588572721,1,0.535897436,0,0.574358974,0
8330,0.548062457,1,0.500685919,1,0.645914349,1,0.646153846,0,0.519574028,1
8331,0.690165631,1,0.526768559,1,0.60245463,1,0.658974359,1,0.573547009,0
8332,0.967857143,0,0.846845238,0,0.762640588,0,0.861538462,0,0.783547009,0
8333,0.711711943,0,0.8283303,0,0.603242356,0,0.841025641,0,0.589529915,0
8334,0.696428571,0,0.724212963,0,0.694177715,0,0.697435897,0,0.634401709,1
8335,0.609273783,1,0.545040957,0,0.892271088,1,0.51025641,0,0.883974359,1
8336,0.560714286,0,0.520817386,1,0.569915298,1,0.751282051,1,0.677350427,0
8337,0.841565041,0,0.834166667,0,0.637997558,0,0.779487179,0,0.656410256,0
8338,0.805595238,0,0.849370748,0,0.744947155,0,0.794871795,0,0.548931624,1
8339,0.600238095,1,0.569077767,1,0.696085231,1,0.656410256,1,0.745128205,1
8340,0.992857143,0,0.959141156,0,0.754933053,0,0.961538462,0,0.57957265,1
8341,0.733333333,1,0.755714286,1,0.577407407,0,0.794871795,1,0.640598291,1
8342,0.967261905,0,0.780620748,0,0.748393349,0,0.982051282,0,0.65457265,0
8343,0.689285714,0,0.801708297,0,0.612149425,1,0.692307692,0,0.520726496,1
8344,0.579985119,1,0.505253663,0,0.700386143,1,0.561538462,0,0.648119658,1
8345,0.932142857,1,0.985,1,0.893760684,1,0.941025641,1,0.75982906,1
8346,0.678571429,0,0.621479592,0,0.578902652,1,0.546153846,1,0.521794872,1
8347,0.901129944,0,0.794852284,0,0.817239062,0,0.825641026,0,0.868119658,0
8348,0.902380952,0,0.845654762,0,0.5906506,0,0.753846154,0,0.736111111,0
8349,0.836904762,1,0.843364141,1,0.657901053,1,0.694871795,1,0.501495726,1
8350,0.900595238,0,0.860416667,0,0.556704708,1,0.874358974,0,0.771153846,0
8351,0.514285714,1,0.502440476,1,0.513165685,0,0.592307692,1,0.544913151,0
8352,0.679451346,1,0.592311391,0,0.756731027,1,0.707692308,1,0.656666667,0
8353,0.604166667,0,0.536515639,1,0.566576007,1,0.915384615,0,0.565854701,0
8354,0.669642857,1,0.766458848,1,0.637400794,0,0.538461538,1,0.652435897,1
8355,0.88452381,0,0.816720864,0,0.845425434,0,0.915384615,0,0.912179487,0
8356,0.5875,1,0.711442744,1,0.515691984,1,0.51025641,1,0.548418803,1
8357,0.695914443,0,0.683482108,0,0.832713485,0,0.6,0,0.941880342,0
8358,0.616666667,0,0.628182905,0,0.841094537,1,0.705128205,0,0.606196581,0
8359,0.817857143,0,0.904243197,0,0.700898383,1,0.715384615,0,0.994871795,0
8360,0.964285714,1,0.96577381,1,0.911282051,1,0.858974359,1,0.656410256,1
8361,0.95297619,1,0.919166667,1,0.883089324,1,0.766666667,1,0.867051282,1
8362,0.835714286,1,0.815233844,1,0.79508547,1,0.920512821,1,0.716239316,0
8363,0.537380952,0,0.629464286,0,0.871469017,0,0.58974359,1,0.961111111,0
8364,0.846904762,0,0.926173469,0,0.547284802,0,0.88974359,0,0.606282051,0
8365,0.835714286,1,0.891904762,1,0.800793868,1,0.838461538,1,0.987179487,1
8366,0.533174603,0,0.501530997,0,0.601559116,1,0.61025641,0,0.675,1
8367,0.713354325,0,0.734048195,0,0.536270981,1,0.743589744,0,0.746495726,1
8368,0.89047619,0,0.907452759,0,0.637278788,0,0.915384615,0,0.656324786,1
8369,0.95,0,0.950714286,0,0.988461538,0,1,0,0.862820513,0
8370,0.842857143,1,0.738929344,1,0.769542856,0,0.615384615,1,0.669786325,1
8371,0.911904762,1,0.966904762,1,0.623521771,1,0.956410256,1,0.616239316,1
8372,0.891071429,0,0.96577381,0,0.874145299,0,0.823076923,0,0.994871795,0
8373,0.910714286,1,0.945,1,0.671299261,1,0.902564103,1,0.529059829,1
8374,0.730952381,0,0.711400227,0,0.777800082,0,0.876923077,0,0.645940171,0
8375,0.971428571,1,0.931071429,1,0.727245071,1,0.88974359,1,0.958974359,1
8376,0.678571429,1,0.586632653,1,0.569612097,1,0.620512821,1,0.672649573,0
8377,0.936904762,1,0.891207483,1,0.891282051,1,0.905128205,1,0.95042735,1
8378,0.728571429,0,0.714166667,0,0.608974359,0,0.717948718,0,0.596623932,0
8379,0.792857143,1,0.753217952,1,0.798547009,1,0.753846154,1,0.543418803,0
8380,0.851190476,1,0.800102041,1,0.818162393,1,0.861538462,1,0.926666667,1
8381,0.8390625,0,0.705364611,0,0.791393095,0,0.735897436,0,0.701282051,0
8382,0.551313094,0,0.509161631,1,0.606338984,1,0.533333333,1,0.654615385,1
8383,0.879761905,1,0.894047619,1,0.538072528,0,0.848717949,1,0.850299145,1
8384,0.613492063,0,0.658441752,0,0.710711485,1,0.538461538,0,0.678675214,0
8385,0.746428571,1,0.90172619,1,0.536833646,0,0.743589744,1,0.966239316,1
8386,0.935714286,1,0.868095238,1,0.573076923,1,0.88974359,1,0.75508547,1
8387,0.942857143,0,0.898571429,0,0.948076923,0,0.764102564,0,0.917692308,0
8388,0.678571429,0,0.819345238,0,0.98974359,0,0.769230769,0,0.896025641,0
8389,0.573809524,1,0.513322496,1,0.812339926,0,0.684615385,1,0.651709402,0
8390,0.923809524,0,0.882653061,0,0.864487179,0,0.782051282,0,0.792905983,0
8391,0.992857143,0,0.947830087,0,0.788297357,0,0.902564103,0,0.726495726,0
8392,0.635714286,0,0.597714692,0,0.509747845,1,0.525641026,0,0.533675214,0
8393,0.72086001,0,0.578963551,0,0.773730083,0,0.746153846,0,0.563675214,0
8394,0.718809524,1,0.54452381,1,0.569047619,1,0.848717949,1,0.569145299,1
8395,0.797619048,0,0.658928571,0,0.901495764,0,0.584615385,0,0.788461538,0
8396,0.760714286,0,0.838690476,0,0.549733951,1,0.769230769,0,0.839102564,0
8397,0.557665505,1,0.519759237,1,0.704941772,0,0.630769231,1,0.61991453,0
8398,0.671428571,1,0.614500534,1,0.726177468,1,0.512820513,1,0.657264957,1
8399,0.895522774,1,0.858718107,1,0.724924256,1,0.502564103,1,0.660470085,1
8400,0.832142857,1,0.849107143,1,0.538146042,1,0.533333333,0,0.960042735,1
8401,0.602380952,0,0.749869414,0,0.674076119,1,0.78974359,0,0.620470085,1
8402,0.717857143,0,0.625752551,0,0.89057043,0,0.535897436,1,0.946324786,0
8403,0.871428571,0,0.912653061,0,0.710055372,0,0.902564103,0,0.648717949,0
8404,0.812619048,0,0.712706936,0,0.919213715,0,0.646153846,0,0.866666667,0
8405,0.711207898,0,0.609078972,0,0.503108406,0,0.794871795,0,0.528547009,0
8406,0.734249084,0,0.748756879,0,0.584775441,0,0.633333333,0,0.61965812,0
8407,0.625,1,0.535272421,1,0.696536693,1,0.528205128,1,0.506495726,0
8408,0.542750665,1,0.602620785,1,0.559692269,1,0.741025641,1,0.521153846,0
8409,0.866666667,0,0.712678571,0,0.656250431,1,0.597435897,0,0.644188034,1
8410,0.608333333,1,0.564404762,1,0.720136402,1,0.774358974,1,0.503247863,0
8411,0.516666667,0,0.698886637,1,0.601876837,1,0.730769231,0,0.61017094,1
8412,0.878571429,0,0.902835884,0,0.698234797,0,0.894871795,0,0.560128205,1
8413,0.763654841,0,0.73617594,0,0.811438481,0,0.630769231,0,0.528931624,0
8414,0.662301587,1,0.591777737,1,0.710973197,1,0.658974359,1,0.536752137,1
8415,0.563095238,0,0.594230442,0,0.636127892,0,0.656410256,1,0.825470085,0
8416,0.830952381,1,0.544064626,0,0.84017094,1,0.687179487,1,0.820512821,1
8417,0.852380952,0,0.958035714,0,0.884241453,0,0.920512821,0,0.719230769,0
8418,0.716408055,0,0.840996305,0,0.546236554,1,0.771794872,0,0.832649573,0
8419,0.621428571,0,0.708265306,1,0.83455283,0,0.684615385,1,0.526923077,0
8420,0.519047619,0,0.828443878,0,0.819230769,1,0.771794872,0,0.722649573,1
8421,0.870238095,1,0.768829365,1,0.791602023,1,0.794871795,1,0.757136752,1
8422,0.717857143,0,0.687282845,0,0.65033519,1,0.892307692,0,0.535811966,1
8423,0.81547619,0,0.863988095,0,0.759529915,0,0.666666667,0,0.985897436,0
8424,0.535714286,1,0.587321429,1,0.631196581,0,0.658974359,1,0.701709402,0
8425,0.664047619,0,0.76577381,1,0.735423724,0,0.530769231,1,0.58482906,0
8426,0.863945578,0,0.879404762,0,0.89957265,0,0.769230769,0,0.936324786,0
8427,0.960714286,1,0.935357143,1,0.941880342,1,0.969230769,1,0.775726496,1
8428,0.914285714,0,0.983590936,0,0.654589474,1,0.787179487,0,0.61517094,0
8429,0.992857143,1,0.975,1,0.927086545,1,0.920512821,1,0.977777778,1
8430,0.78452381,1,0.701845238,1,0.796385317,1,0.602564103,1,0.994871795,1
8431,0.964285714,1,0.939196429,1,0.69462135,1,0.915384615,1,0.776282051,1
8432,0.817261905,1,0.748103741,1,0.557571133,1,0.902564103,1,0.524786325,0
8433,0.74047619,0,0.742410714,0,0.653846154,0,0.512820513,1,0.572649573,0
8434,0.835714286,0,0.620313827,1,0.579465651,0,0.556410256,1,0.886410256,0
8435,0.627070393,1,0.738061378,1,0.656776685,0,0.684615385,1,0.639102564,0
8436,0.580059524,0,0.520019258,1,0.514960903,0,0.620512821,0,0.835042735,0
8437,0.666666667,0,0.628086735,0,0.576677822,1,0.702564103,0,0.722393162,0
8438,0.69702381,1,0.60363076,0,0.626266831,1,0.597435897,0,0.545726496,1
8439,0.571428571,0,0.559308334,1,0.708760684,0,0.512820513,1,0.61474359,0
8440,0.598214286,1,0.552827381,0,0.92823834,1,0.861538462,0,0.873076923,1
8441,0.672777778,1,0.792332736,1,0.661017584,1,0.784615385,1,0.516752137,0
8442,0.857142857,1,0.857321429,1,0.795049946,0,0.802564103,1,0.631538462,0
8443,0.921428571,0,0.916369048,0,0.81934749,0,0.974358974,0,0.81525641,0
